action,description,details,directory,countryCode,owaspCategory,applicationId,applicationName,tenantId,tenantName,example,extension,host,method,paramName,paramType,paramValue,params,passive,patternId,protocol,receivedTimeStamp,receivedTimeFormatted,refineDate,refineDateFormatted,request,ruleId,severity,externalIp,sourcePort,targetModule,protection,title,transId,uri,violationCategory,violationType,vulnData
Reported,Microsoft Exchange Server Remote Code Execution Vulnerability,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
11279
Description: Microsoft Exchange Server Remote Code Execution Vulnerability (Severity: High)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/owa/auth/,US,A3,356b1028-12e9-4ad8-9ad0-de20b7de6294,alexey-bla2,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.111.133,GET,Cookie,Header,X-AnonResource=true; X-AnonResource-Backend=localhost/ecp/defau,N/A,TRUE,11279,HTTP,1.74E+12,13/03/2025 5:16,,,"GET /owa/auth/x.js HTTP/1.1
Accept-Encoding: gzip
Host: 66.22.111.133
X-RDWR-IP: 4.236.188.181
X-RDWR-PORT: 56380
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 356b1028-12e9-4ad8-9ad0-de20b7de6294
User-Agent: Mozilla/5.0 zgrab/0.x
Accept: */*
Cookie: X-AnonResource=true; X-AnonResource-Backend=localhost/ecp/default.flt?~3; X-BEResource=localhost/owa/auth/logon.aspx?~3;
ShieldSquare-Response: 0

",,High,4.236.188.181,56848,Vulnerabilities,Known Attack Types,Pattern Violation Detected,858468477,/owa/auth/x.js,Injections,Code Injection,X-BEResource
Reported,ZMap Zgrab Security Scanner user agent,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
11131
Description: ZMap Zgrab Security Scanner user agent (Severity: Medium)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/owa/auth/,US,A2,356b1028-12e9-4ad8-9ad0-de20b7de6294,alexey-bla2,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.111.133,GET,User-Agent,Header,Mozilla/5.0 zgrab/0.x,N/A,TRUE,11131,HTTP,1.74E+12,13/03/2025 5:16,,,"GET /owa/auth/x.js HTTP/1.1
Accept-Encoding: gzip
Host: 66.22.111.133
X-RDWR-IP: 4.236.188.181
X-RDWR-PORT: 56380
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 356b1028-12e9-4ad8-9ad0-de20b7de6294
User-Agent: Mozilla/5.0 zgrab/0.x
Accept: */*
Cookie: X-AnonResource=true; X-AnonResource-Backend=localhost/ecp/default.flt?~3; X-BEResource=localhost/owa/auth/logon.aspx?~3;
ShieldSquare-Response: 0

",,High,4.236.188.181,56848,Vulnerabilities,Known Attack Types,Pattern Violation Detected,858468477,/owa/auth/x.js,Information Leakage,Fingerprinting,zgrab
Reported,Microsoft Exchange Server Remote Code Execution Vulnerability,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
11279
Description: Microsoft Exchange Server Remote Code Execution Vulnerability (Severity: High)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/owa/auth/,US,A3,1e7a5b9a-3c51-4039-9b03-d1a6ea86d83d,JuiceShopSecureAutomationTest,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.1.69,GET,Cookie,Header,X-AnonResource=true; X-AnonResource-Backend=localhost/ecp/defau,N/A,TRUE,11279,HTTP,1.74E+12,13/03/2025 5:16,,,"GET /owa/auth/x.js HTTP/1.1
Host: 66.22.1.69
X-RDWR-IP: 4.236.188.181
X-RDWR-PORT: 57142
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 1e7a5b9a-3c51-4039-9b03-d1a6ea86d83d
Accept-Encoding: gzip
User-Agent: Mozilla/5.0 zgrab/0.x
Accept: */*
Cookie: X-AnonResource=true; X-AnonResource-Backend=localhost/ecp/default.flt?~3; X-BEResource=localhost/owa/auth/logon.aspx?~3;

",,High,4.236.188.181,38552,Vulnerabilities,Known Attack Types,Pattern Violation Detected,4013903319,/owa/auth/x.js,Injections,Code Injection,X-BEResource
Reported,ZMap Zgrab Security Scanner user agent,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
11131
Description: ZMap Zgrab Security Scanner user agent (Severity: Medium)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/owa/auth/,US,A2,1e7a5b9a-3c51-4039-9b03-d1a6ea86d83d,JuiceShopSecureAutomationTest,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.1.69,GET,User-Agent,Header,Mozilla/5.0 zgrab/0.x,N/A,TRUE,11131,HTTP,1.74E+12,13/03/2025 5:16,,,"GET /owa/auth/x.js HTTP/1.1
Host: 66.22.1.69
X-RDWR-IP: 4.236.188.181
X-RDWR-PORT: 57142
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 1e7a5b9a-3c51-4039-9b03-d1a6ea86d83d
Accept-Encoding: gzip
User-Agent: Mozilla/5.0 zgrab/0.x
Accept: */*
Cookie: X-AnonResource=true; X-AnonResource-Backend=localhost/ecp/default.flt?~3; X-BEResource=localhost/owa/auth/logon.aspx?~3;

",,High,4.236.188.181,38552,Vulnerabilities,Known Attack Types,Pattern Violation Detected,4013903319,/owa/auth/x.js,Information Leakage,Fingerprinting,zgrab
Reported,PHP frameworks sensetive file,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
10756
Description: PHP frameworks sensetive file (Severity: Medium)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,IN,A1,7f90d076-3880-41d6-8675-0542152dcee5,alexey-hkg,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.66.144,GET,,,,N/A,TRUE,10756,HTTP,1.74E+12,13/03/2025 5:13,,,"GET /.env HTTP/1.1
Host: 66.22.66.144
X-RDWR-IP: 167.71.234.119
X-RDWR-PORT: 57210
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 7f90d076-3880-41d6-8675-0542152dcee5
User-Agent: Mozilla/5.0 Keydrop
Accept: */*
Accept-Encoding: gzip

",,High,167.71.234.119,47240,Vulnerabilities,Known Attack Types,Pattern Violation Detected,1089431389,/.env,Access Control,Predictable Resource Location,/.env
Reported,,"AllowList Security Filter intercepted a malicious request. Users are forbidden to access the requested page.
Method: GET.
No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,IN,A1,7f90d076-3880-41d6-8675-0542152dcee5,alexey-hkg,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,*.env,66.22.66.144,GET,,,,,TRUE,,HTTP,1.74E+12,13/03/2025 5:13,,,"GET /.env HTTP/1.1
Host: 66.22.66.144
X-RDWR-IP: 167.71.234.119
X-RDWR-PORT: 57210
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 7f90d076-3880-41d6-8675-0542152dcee5
User-Agent: Mozilla/5.0 Keydrop
Accept: */*
Accept-Encoding: gzip

",,High,167.71.234.119,47240,AllowList,Allowed File Extension,Access denied due to malicious request,1089431389,/.env,Access Control,URL Access Violation,
Reported,,"AllowList Security Filter intercepted a malicious request. Users are forbidden to access the requested page.
Method: GET.
No Src Page: might be manual hacking attempt !
Authenticated as Public
",/api/v2/static/,US,A1,c95ffed2-9315-4389-a47c-91c94424d6a8,JuiceAutomation,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,*.found,66.22.97.12,GET,,,,,TRUE,,HTTP,1.74E+12,13/03/2025 5:10,,,"GET /api/v2/static/not.found HTTP/1.1
Accept-Encoding: gzip
Host: 66.22.97.12
X-RDWR-IP: 64.62.156.10
X-RDWR-PORT: 25701
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: c95ffed2-9315-4389-a47c-91c94424d6a8
User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:102.0) Gecko/20100101 Firefox/102.0
Accept: */*
ShieldSquare-Response: 0

",,High,64.62.156.10,59400,AllowList,Allowed File Extension,Access denied due to malicious request,1530190124,/api/v2/static/not.found,Access Control,URL Access Violation,
Reported,,"AllowList Security Filter intercepted a malicious request. Users are forbidden to access the requested page.
Method: GET.
No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,CH,A1,56196f49-c9b9-44e9-b915-c736c574a5b0,testNewApp,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,*.env,66.22.80.179,GET,,,,,TRUE,,HTTP,1.74E+12,13/03/2025 5:09,,,"GET /.env HTTP/1.1
Host: 66.22.80.179
X-RDWR-IP: 46.19.138.210
X-RDWR-PORT: 45836
X-RDWR-PORT-MM-ORIG-FE-PORT: 80
X-RDWR-PORT-MM: 80
X-RDWR-APP-ID: 56196f49-c9b9-44e9-b915-c736c574a5b0
User-Agent: Mozilla/5.0 (Linux; Android 9; COL-L29) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.111 Mobile Safari/537.36
Accept-Charset: utf-8
Accept-Encoding: identity

",,High,46.19.138.210,16292,AllowList,Allowed File Extension,Access denied due to malicious request,1224302817,/.env,Access Control,URL Access Violation,
Reported,PHP frameworks sensetive file,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
10756
Description: PHP frameworks sensetive file (Severity: Medium)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,CH,A1,56196f49-c9b9-44e9-b915-c736c574a5b0,testNewApp,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.80.179,GET,,,,N/A,TRUE,10756,HTTP,1.74E+12,13/03/2025 5:09,,,"GET /.env HTTP/1.1
Host: 66.22.80.179
X-RDWR-IP: 46.19.138.210
X-RDWR-PORT: 45836
X-RDWR-PORT-MM-ORIG-FE-PORT: 80
X-RDWR-PORT-MM: 80
X-RDWR-APP-ID: 56196f49-c9b9-44e9-b915-c736c574a5b0
User-Agent: Mozilla/5.0 (Linux; Android 9; COL-L29) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.111 Mobile Safari/537.36
Accept-Charset: utf-8
Accept-Encoding: identity

",,High,46.19.138.210,16292,Vulnerabilities,Known Attack Types,Pattern Violation Detected,1224302817,/.env,Access Control,Predictable Resource Location,/.env
Reported,,"AllowList Security Filter intercepted a malicious request. Users are forbidden to access the requested page.
Method: GET.
No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,CH,A1,941bffbb-5959-49aa-a66d-8ecc8b8bcf3f,yb-mp,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,*.env,66.22.111.145,GET,,,,,TRUE,,HTTP,1.74E+12,13/03/2025 5:08,,,"GET /.env HTTP/1.1
Host: 66.22.111.145
X-RDWR-IP: 46.19.138.210
X-RDWR-PORT: 41294
X-RDWR-PORT-MM-ORIG-FE-PORT: 80
X-RDWR-PORT-MM: 80
X-RDWR-APP-ID: 941bffbb-5959-49aa-a66d-8ecc8b8bcf3f
User-Agent: Mozilla/5.0 (X11; CrOS x86_64 12371.22.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.35 Safari/537.36
Accept-Charset: utf-8
Accept-Encoding: gzip

",,High,46.19.138.210,10386,AllowList,Allowed File Extension,Access denied due to malicious request,913890876,/.env,Access Control,URL Access Violation,
Reported,PHP frameworks sensetive file,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
10756
Description: PHP frameworks sensetive file (Severity: Medium)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,CH,A1,941bffbb-5959-49aa-a66d-8ecc8b8bcf3f,yb-mp,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.111.145,GET,,,,N/A,TRUE,10756,HTTP,1.74E+12,13/03/2025 5:08,,,"GET /.env HTTP/1.1
Host: 66.22.111.145
X-RDWR-IP: 46.19.138.210
X-RDWR-PORT: 41294
X-RDWR-PORT-MM-ORIG-FE-PORT: 80
X-RDWR-PORT-MM: 80
X-RDWR-APP-ID: 941bffbb-5959-49aa-a66d-8ecc8b8bcf3f
User-Agent: Mozilla/5.0 (X11; CrOS x86_64 12371.22.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.35 Safari/537.36
Accept-Charset: utf-8
Accept-Encoding: gzip

",,High,46.19.138.210,10386,Vulnerabilities,Known Attack Types,Pattern Violation Detected,913890876,/.env,Access Control,Predictable Resource Location,/.env
Reported,,"AllowList Security Filter intercepted a malicious request. Users are forbidden to access the requested page.
Method: GET.
No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,CH,A1,75335341-037c-4ea2-a654-d42196e9997d,yb-0908,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,*.env,66.22.111.140,GET,,,,,TRUE,,HTTP,1.74E+12,13/03/2025 5:08,,,"GET /.env HTTP/1.1
Host: 66.22.111.140
X-YIGAL-3: 46.19.138.210
X-RDWR-IP: 46.19.138.210
X-RDWR-PORT: 52520
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 75335341-037c-4ea2-a654-d42196e9997d
x-ja3-jeremie: f72589e607f9b36992b6b437ce399f26
User-Agent: Mozilla/5.0 (Linux; Android 9; Pixel XL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.111 Mobile Safari/537.36
Accept-Charset: utf-8
Accept-Encoding: gzip

",,High,46.19.138.210,17980,AllowList,Allowed File Extension,Access denied due to malicious request,775761082,/.env,Access Control,URL Access Violation,
Reported,PHP frameworks sensetive file,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
10756
Description: PHP frameworks sensetive file (Severity: Medium)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,CH,A1,75335341-037c-4ea2-a654-d42196e9997d,yb-0908,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.111.140,GET,,,,N/A,TRUE,10756,HTTP,1.74E+12,13/03/2025 5:08,,,"GET /.env HTTP/1.1
Host: 66.22.111.140
X-YIGAL-3: 46.19.138.210
X-RDWR-IP: 46.19.138.210
X-RDWR-PORT: 52520
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 75335341-037c-4ea2-a654-d42196e9997d
x-ja3-jeremie: f72589e607f9b36992b6b437ce399f26
User-Agent: Mozilla/5.0 (Linux; Android 9; Pixel XL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.111 Mobile Safari/537.36
Accept-Charset: utf-8
Accept-Encoding: gzip

",,High,46.19.138.210,17980,Vulnerabilities,Known Attack Types,Pattern Violation Detected,775761082,/.env,Access Control,Predictable Resource Location,/.env
Reported,,"AllowList Security Filter intercepted a malicious request. Users are forbidden to access the requested page.
Method: GET.
No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,CH,A1,cff5c4c7-fcaf-4b07-89fd-73644cd43005,why.yigal.co.uk,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,*.env,66.22.111.185,GET,,,,,TRUE,,HTTP,1.74E+12,13/03/2025 5:08,,,"GET /.env HTTP/1.1
Accept-Encoding: gzip
Host: 66.22.111.185
X-RDWR-IP: 46.19.138.210
X-RDWR-PORT: 38080
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: cff5c4c7-fcaf-4b07-89fd-73644cd43005
User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.35 Safari/537.36
Accept-Charset: utf-8
ShieldSquare-Response: 0

",,High,46.19.138.210,11920,AllowList,Allowed File Extension,Access denied due to malicious request,858468458,/.env,Access Control,URL Access Violation,
Reported,PHP frameworks sensetive file,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
10756
Description: PHP frameworks sensetive file (Severity: Medium)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,CH,A1,cff5c4c7-fcaf-4b07-89fd-73644cd43005,why.yigal.co.uk,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.111.185,GET,,,,N/A,TRUE,10756,HTTP,1.74E+12,13/03/2025 5:08,,,"GET /.env HTTP/1.1
Accept-Encoding: gzip
Host: 66.22.111.185
X-RDWR-IP: 46.19.138.210
X-RDWR-PORT: 38080
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: cff5c4c7-fcaf-4b07-89fd-73644cd43005
User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.35 Safari/537.36
Accept-Charset: utf-8
ShieldSquare-Response: 0

",,High,46.19.138.210,11920,Vulnerabilities,Known Attack Types,Pattern Violation Detected,858468458,/.env,Access Control,Predictable Resource Location,/.env
Reported,,"AllowList Security Filter intercepted a malicious request. Users are forbidden to access the requested page.
Method: GET.
No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,CH,A1,1e7a5b9a-3c51-4039-9b03-d1a6ea86d83d,JuiceShopSecureAutomationTest,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,*.env,66.22.1.69,GET,,,,,TRUE,,HTTP,1.74E+12,13/03/2025 5:08,,,"GET /.env HTTP/1.1
Host: 66.22.1.69
X-RDWR-IP: 46.19.138.210
X-RDWR-PORT: 51368
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 1e7a5b9a-3c51-4039-9b03-d1a6ea86d83d
Accept-Encoding: gzip
User-Agent: Mozilla/5.0 (Linux; Android 8.1.0; vivo 1807) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36
Accept-Charset: utf-8

",,High,46.19.138.210,2878,AllowList,Allowed File Extension,Access denied due to malicious request,4030963733,/.env,Access Control,URL Access Violation,
Reported,PHP frameworks sensetive file,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
10756
Description: PHP frameworks sensetive file (Severity: Medium)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,CH,A1,1e7a5b9a-3c51-4039-9b03-d1a6ea86d83d,JuiceShopSecureAutomationTest,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.1.69,GET,,,,N/A,TRUE,10756,HTTP,1.74E+12,13/03/2025 5:08,,,"GET /.env HTTP/1.1
Host: 66.22.1.69
X-RDWR-IP: 46.19.138.210
X-RDWR-PORT: 51368
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 1e7a5b9a-3c51-4039-9b03-d1a6ea86d83d
Accept-Encoding: gzip
User-Agent: Mozilla/5.0 (Linux; Android 8.1.0; vivo 1807) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36
Accept-Charset: utf-8

",,High,46.19.138.210,2878,Vulnerabilities,Known Attack Types,Pattern Violation Detected,4030963733,/.env,Access Control,Predictable Resource Location,/.env
Blocked,PHP frameworks sensetive file,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
10756
Description: PHP frameworks sensetive file (Severity: Medium)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,CH,A1,902a76cd-a8ca-499c-ae06-101e4ef18674,alexey-bla-fra,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.32.172,GET,,,,N/A,FALSE,10756,HTTP,1.74E+12,13/03/2025 5:08,,,"GET /.env HTTP/1.1
Host: 66.22.32.172
X-RDWR-IP: 46.19.138.210
X-RDWR-PORT: 57472
X-RDWR-PORT-MM-ORIG-FE-PORT: 80
X-RDWR-PORT-MM: 80
X-RDWR-APP-ID: 902a76cd-a8ca-499c-ae06-101e4ef18674
User-Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) SFive/64.0 Chrome/64.0.3282.204 Safari/537.36
Accept-Charset: utf-8
Accept-Encoding: gzip

",,High,46.19.138.210,54564,Vulnerabilities,Known Attack Types,Pattern Violation Detected,1998551003,/.env,Access Control,Predictable Resource Location,/.env
Reported,PHP frameworks sensetive file,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
10756
Description: PHP frameworks sensetive file (Severity: Medium)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,CH,A1,356b1028-12e9-4ad8-9ad0-de20b7de6294,alexey-bla2,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.111.133,GET,,,,N/A,TRUE,10756,HTTP,1.74E+12,13/03/2025 5:07,,,"GET /.env HTTP/1.1
Accept-Encoding: gzip
Host: 66.22.111.133
X-RDWR-IP: 46.19.138.210
X-RDWR-PORT: 44780
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 356b1028-12e9-4ad8-9ad0-de20b7de6294
User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0 Safari/605.1.15
Accept-Charset: utf-8
ShieldSquare-Response: 0

",,High,46.19.138.210,36112,Vulnerabilities,Known Attack Types,Pattern Violation Detected,897425613,/.env,Access Control,Predictable Resource Location,/.env
Reported,PHP frameworks sensetive file,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
10756
Description: PHP frameworks sensetive file (Severity: Medium)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,CH,A1,4fc78719-7d25-419a-808d-447fc9497ae9,JuiceShopSecure_QA_Test,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.25.63,GET,,,,N/A,TRUE,10756,HTTP,1.74E+12,13/03/2025 5:07,,,"GET /.env HTTP/1.1
Host: 66.22.25.63
X-RDWR-IP: 46.19.138.210
X-RDWR-PORT: 56278
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 4fc78719-7d25-419a-808d-447fc9497ae9
Accept-Encoding: gzip
User-Agent: Mozilla/5.0 (hp-tablet; Linux; hpwOS/3.0.2; U; de-DE) AppleWebKit/534.6 (KHTML, like Gecko) wOSBrowser/234.40.1 Safari/534.6 TouchPad/1.0
Accept-Charset: utf-8

",,High,46.19.138.210,48292,Vulnerabilities,Known Attack Types,Pattern Violation Detected,3645794406,/.env,Access Control,Predictable Resource Location,/.env
Reported,,"AllowList Security Filter intercepted a malicious request. Users are forbidden to access the requested page.
Method: GET.
No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,CH,A1,4fc78719-7d25-419a-808d-447fc9497ae9,JuiceShopSecure_QA_Test,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,*.env,66.22.25.63,GET,,,,,TRUE,,HTTP,1.74E+12,13/03/2025 5:07,,,"GET /.env HTTP/1.1
Host: 66.22.25.63
X-RDWR-IP: 46.19.138.210
X-RDWR-PORT: 56278
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: 4fc78719-7d25-419a-808d-447fc9497ae9
Accept-Encoding: gzip
User-Agent: Mozilla/5.0 (hp-tablet; Linux; hpwOS/3.0.2; U; de-DE) AppleWebKit/534.6 (KHTML, like Gecko) wOSBrowser/234.40.1 Safari/534.6 TouchPad/1.0
Accept-Charset: utf-8

",,High,46.19.138.210,48292,AllowList,Allowed File Extension,Access denied due to malicious request,3645794406,/.env,Access Control,URL Access Violation,
Reported,,"AllowList Security Filter intercepted a malicious request. Users are forbidden to access the requested page.
Method: GET.
No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,CH,A1,c31c68e7-e4f8-4670-b667-2a3567cc93e4,alexey-bla-tlv04,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,*.env,66.22.111.203,GET,,,,,TRUE,,HTTP,1.74E+12,13/03/2025 5:07,,,"GET /.env HTTP/1.1
Host: 66.22.111.203
X-RDWR-IP: 46.19.138.210
X-RDWR-PORT: 41138
X-RDWR-PORT-MM-ORIG-FE-PORT: 80
X-RDWR-PORT-MM: 80
X-RDWR-APP-ID: c31c68e7-e4f8-4670-b667-2a3567cc93e4
User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36
Accept-Charset: utf-8
Accept-Encoding: gzip

",,High,46.19.138.210,35912,AllowList,Allowed File Extension,Access denied due to malicious request,356849139,/.env,Access Control,URL Access Violation,
Reported,PHP frameworks sensetive file,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
10756
Description: PHP frameworks sensetive file (Severity: Medium)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,CH,A1,c31c68e7-e4f8-4670-b667-2a3567cc93e4,alexey-bla-tlv04,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.111.203,GET,,,,N/A,TRUE,10756,HTTP,1.74E+12,13/03/2025 5:07,,,"GET /.env HTTP/1.1
Host: 66.22.111.203
X-RDWR-IP: 46.19.138.210
X-RDWR-PORT: 41138
X-RDWR-PORT-MM-ORIG-FE-PORT: 80
X-RDWR-PORT-MM: 80
X-RDWR-APP-ID: c31c68e7-e4f8-4670-b667-2a3567cc93e4
User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36
Accept-Charset: utf-8
Accept-Encoding: gzip

",,High,46.19.138.210,35912,Vulnerabilities,Known Attack Types,Pattern Violation Detected,356849139,/.env,Access Control,Predictable Resource Location,/.env
Reported,PHP frameworks sensetive file,"Vulnerabilities Security Filter intercepted a malicious request, which includes a blocked pattern.
10756
Description: PHP frameworks sensetive file (Severity: Medium)

No Src Page: might be manual hacking attempt !
Authenticated as Public
",/,CH,A1,c95ffed2-9315-4389-a47c-91c94424d6a8,JuiceAutomation,d6ed80e4-40e6-4d80-993e-3c2d42ea1994,AmirF Demo,,,66.22.97.12,GET,,,,N/A,TRUE,10756,HTTP,1.74E+12,13/03/2025 5:07,,,"GET /.env HTTP/1.1
Accept-Encoding: gzip
Host: 66.22.97.12
X-RDWR-IP: 46.19.138.210
X-RDWR-PORT: 58210
X-RDWR-PORT-MM-ORIG-FE-PORT: 443
X-RDWR-PORT-MM: 443
X-RDWR-APP-ID: c95ffed2-9315-4389-a47c-91c94424d6a8
User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/536.26.17 (KHTML like Gecko) Version/6.0.2 Safari/536.26.17
Accept-Charset: utf-8
ShieldSquare-Response: 0

",,High,46.19.138.210,7062,Vulnerabilities,Known Attack Types,Pattern Violation Detected,1513035147,/.env,Access Control,Predictable Resource Location,/.env
